url_path,views_total,views_unique
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/Py368ReadMe.txt,229,94
/tianocore/edk2-libc,163,85
/tianocore/edk2-libc/tree/master/StdLib,78,20
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8,77,19
/tianocore/edk2-libc/tree/master/AppPkg/Applications,60,19
/tianocore/edk2-libc/tree/master/AppPkg,57,19
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/GCCCompilationBKMs.rst,44,3
/tianocore/edk2-libc/tree/master/StdLib/LibC,41,10
/tianocore/edk2-libc/tree/master/StdLib/LibC/Stdio,23,4
/tianocore/edk2-libc/tree/master,19,16
