referrer,views_total,views_unique
python.org,121,52
github.com,84,34
Google,57,19
en.wikipedia.org,33,18
cn.bing.com,23,5
damn99.com,18,7
chipsec.github.io,18,6
en.m.wikipedia.org,13,11
ithelp.ithome.com.tw,8,3
DuckDuckGo,6,1
