referrer,views_total,views_unique
Google,171,21
github.com,165,26
python.org,144,37
en.wikipedia.org,69,26
damn99.com,54,3
Bing,41,5
chipsec.github.io,32,4
yandex.ru,21,1
lab-z.com,15,4
en.m.wikipedia.org,12,6
