referrer,views_total,views_unique
Google,496,30
python.org,175,39
en.wikipedia.org,108,22
github.com,77,22
yandex.ru,52,1
edk2.groups.io,47,4
en.m.wikipedia.org,30,12
Bing,20,7
damn99.com,13,1
cn.bing.com,10,6
