referrer,views_total,views_unique
Google,173,21
github.com,161,25
python.org,115,33
damn99.com,80,3
en.wikipedia.org,60,24
Bing,48,6
chipsec.github.io,32,4
lab-z.com,15,4
en.m.wikipedia.org,14,7
tianocore.org,12,1
