referrer,views_total,views_unique
Google,95,20
python.org,93,38
Bing,25,7
github.com,20,10
DuckDuckGo,8,4
en.wikipedia.org,6,3
chipsec.github.io,5,2
lab-z.com,4,1
blog.csdn.net,3,1
discuss.python.org,3,1
