url_path,views_total,views_unique
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/Py368ReadMe.txt,342,121
/tianocore/edk2-libc,170,90
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8,169,29
/tianocore/edk2-libc/tree/master/AppPkg,146,32
/tianocore/edk2-libc/tree/master/AppPkg/Applications,107,24
/tianocore/edk2-libc/tree/master/StdLib,84,21
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python,61,17
/tianocore/edk2-libc/tree/master,47,26
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8/PyMod-3.6.8,31,3
/tianocore/edk2-libc/blob/master/AppPkg/AppPkg.dsc,30,7
