referrer,views_total,views_unique
Google,238,24
python.org,192,42
en.wikipedia.org,146,32
github.com,139,19
Bing,61,5
cn.bing.com,44,9
en.m.wikipedia.org,43,15
edk2.groups.io,42,2
tianocore.org,34,1
doomworld.com,18,1
