url_path,views_total,views_unique
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/Py368ReadMe.txt,194,81
/tianocore/edk2-libc,113,74
/tianocore/edk2-libc/tree/master/StdLib,87,22
/tianocore/edk2-libc/tree/master/AppPkg,72,21
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8,69,18
/tianocore/edk2-libc/tree/master/AppPkg/Applications,68,17
/tianocore/edk2-libc/tree/master/StdLib/LibC,31,10
/tianocore/edk2-libc/tree/master,27,13
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8/PyMod-3.6.8,17,6
/tianocore/edk2-libc/tree/master/StdLib/LibC/Stdio,13,3
