url_path,views_total,views_unique
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/Py368ReadMe.txt,266,106
/tianocore/edk2-libc,168,107
/tianocore/edk2-libc/tree/master/AppPkg,147,37
/tianocore/edk2-libc/tree/master/AppPkg/Applications,115,28
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8,108,30
/tianocore/edk2-libc/tree/master/StdLib,95,20
/tianocore/edk2-libc/tree/master/StdLib/LibC,40,7
/tianocore/edk2-libc/tree/master,31,21
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Hello,29,8
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Main,29,8
