referrer,views_total,views_unique
Google,228,31
python.org,173,39
github.com,132,28
DuckDuckGo,70,2
Bing,68,7
en.wikipedia.org,54,22
ithelp.ithome.com.tw,35,3
en.m.wikipedia.org,33,13
chipsec.github.io,23,6
damn99.com,21,2
