url_path,views_total,views_unique
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/Py368ReadMe.txt,209,83
/tianocore/edk2-libc,114,65
/tianocore/edk2-libc/tree/master/AppPkg,88,21
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8,78,17
/tianocore/edk2-libc/tree/master/AppPkg/Applications,57,18
/tianocore/edk2-libc/tree/master/StdLib,49,15
/tianocore/edk2-libc/tree/master,38,18
/tianocore/edk2-libc/tree/master/StdLib/LibC,30,9
/tianocore/edk2-libc/tree/master/StdLibPrivateInternalFiles,22,7
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Main/Main.c,18,6
