url_path,views_total,views_unique
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/Py368ReadMe.txt,280,106
/tianocore/edk2-libc,112,65
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8,73,14
/tianocore/edk2-libc/tree/master/AppPkg,68,19
/tianocore/edk2-libc/tree/master/AppPkg/Applications,60,13
/tianocore/edk2-libc/tree/master/StdLib,51,15
/tianocore/edk2-libc/tree/master/StdLib/LibC,26,6
/tianocore/edk2-libc/tree/master,24,15
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/GCCCompilationBKMs.rst,16,4
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8/Tools,15,4
