referrer,views_total,views_unique
python.org,148,41
github.com,141,24
Google,119,29
en.wikipedia.org,86,26
discuss.python.org,41,4
chipsec.github.io,25,5
yandex.ru,22,1
tianocore.org,22,1
en.m.wikipedia.org,21,9
ithelp.ithome.com.tw,20,6
