referrer,views_total,views_unique
github.com,211,26
python.org,137,36
Google,118,24
en.wikipedia.org,111,19
en.m.wikipedia.org,41,12
tianocore.org,40,2
chipsec.github.io,22,2
discuss.python.org,20,3
Bing,16,3
lab-z.com,11,4
