url_path,views_total,views_unique
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/Py368ReadMe.txt,233,87
/tianocore/edk2-libc,188,104
/tianocore/edk2-libc/tree/master/StdLib,93,25
/tianocore/edk2-libc/tree/master/AppPkg,88,27
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8,63,17
/tianocore/edk2-libc/tree/master/AppPkg/Applications,59,19
/tianocore/edk2-libc/tree/master,29,17
/tianocore/edk2-libc/releases/tag/v3.6.8.1,28,12
/tianocore/edk2-libc/tree/master/StdLib/LibC,26,8
/tianocore/edk2-libc/tree/master/StdLibPrivateInternalFiles,23,7
