url_path,views_total,views_unique
/tianocore/edk2-libc,80,54
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/Py368ReadMe.txt,63,44
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8,34,15
/tianocore/edk2-libc/tree/master/AppPkg,22,16
/tianocore/edk2-libc/tree/master,14,11
/tianocore/edk2-libc/tree/master/StdLib,13,10
/tianocore/edk2-libc/tree/master/AppPkg/Applications,12,10
/tianocore/edk2-libc/issues,11,2
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8/Python,9,5
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python,7,7
