referrer,views_total,views_unique
Google,193,30
github.com,120,38
python.org,83,46
en.wikipedia.org,37,26
discuss.python.org,32,7
Bing,15,4
statics.teams.cdn.office.net,13,4
cn.bing.com,9,6
confluence1.labs.lenovo.com,6,1
chipsec.github.io,5,5
