referrer,views_total,views_unique
Google,271,24
python.org,179,37
en.wikipedia.org,89,21
github.com,72,24
discuss.python.org,56,7
Bing,20,3
en.m.wikipedia.org,17,8
lab-z.com,12,4
tianocore.org,9,1
yiiyee.cn,8,1
