referrer,views_total,views_unique
python.org,123,41
tianocore.org,82,3
Google,62,16
github.com,56,23
cn.bing.com,24,4
en.wikipedia.org,20,9
Bing,17,3
wiki.osdev.org,17,1
en.m.wikipedia.org,14,6
wiki.ith.intel.com,10,2
