referrer,views_total,views_unique
python.org,164,35
Google,130,20
github.com,119,30
en.wikipedia.org,32,13
ithelp.ithome.com.tw,18,3
en.m.wikipedia.org,17,8
wiki.ith.intel.com,14,2
chipsec.github.io,8,4
discuss.python.org,5,2
Bing,3,2
