url_path,views_total,views_unique
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/Py368ReadMe.txt,115,78
/tianocore/edk2-libc,107,75
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8,47,19
/tianocore/edk2-libc/tree/master/AppPkg,29,18
/tianocore/edk2-libc/tree/master/AppPkg/Applications,26,15
/tianocore/edk2-libc/tree/master/StdLib,16,8
/tianocore/edk2-libc/tree/master/StdLib/LibC,7,4
/tianocore/edk2-libc/blob/master/Readme.md,7,3
/tianocore/edk2-libc/tree/master,7,3
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8/Python,7,3
