referrer,views_total,views_unique
Google,104,18
github.com,75,30
python.org,53,23
Bing,11,3
chipsec.github.io,4,3
doubao.com,3,2
hu.wikipedia.org,3,1
note.youdao.com,2,1
uefi.org,2,1
chatgpt.com,1,1
