url_path,views_total,views_unique
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/Py368ReadMe.txt,162,124
/tianocore/edk2-libc,123,90
/tianocore/edk2-libc/tree/master/AppPkg,38,22
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8,38,21
/tianocore/edk2-libc/tree/master/AppPkg/Applications,34,20
/tianocore/edk2-libc/tree/master,32,21
/tianocore/edk2-libc/releases/tag/v3.6.8.1,26,18
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python,12,8
/tianocore/edk2-libc/tree/master/StdLib,11,10
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Hello/Hello.c,8,8
