url_path,views_total,views_unique
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/Py368ReadMe.txt,182,100
/tianocore/edk2-libc,174,100
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8,107,29
/tianocore/edk2-libc/tree/master/AppPkg,65,25
/tianocore/edk2-libc/tree/master/AppPkg/Applications,52,21
/tianocore/edk2-libc/tree/master/StdLib,37,18
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8/PyMod-3.6.8,21,2
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8/Modules,18,3
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python,16,12
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Lua,13,3
