time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-07-21 00:00:00+00:00,146,128,55,10
2026-07-22 00:00:00+00:00,175,142,34,8
2026-07-23 00:00:00+00:00,169,146,35,13
2026-07-24 00:00:00+00:00,110,96,67,37
2026-07-25 00:00:00+00:00,95,93,96,11
2026-07-26 00:00:00+00:00,158,154,35,15
2026-07-27 00:00:00+00:00,422,397,17,12
2026-07-28 00:00:00+00:00,186,151,56,14
2026-07-29 00:00:00+00:00,490,420,47,17
2026-07-30 00:00:00+00:00,138,97,43,15
2026-07-31 00:00:00+00:00,111,91,10,9
2026-08-01 00:00:00+00:00,88,82,8,6
2026-08-02 00:00:00+00:00,97,75,10,7
2026-08-03 00:00:00+00:00,253,201,10,10
