referrer,views_total,views_unique
github.com,169,26
python.org,138,50
Google,103,27
en.wikipedia.org,35,21
discuss.python.org,30,5
statics.teams.cdn.office.net,14,2
edk2.groups.io,13,2
link.csdn.net,13,2
cn.bing.com,12,1
en.m.wikipedia.org,10,8
