time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-02-13 00:00:00+00:00,191,170,23,9
2026-02-14 00:00:00+00:00,185,168,5,3
2026-02-15 00:00:00+00:00,123,113,20,8
2026-02-16 00:00:00+00:00,127,115,20,5
2026-02-17 00:00:00+00:00,156,143,11,7
2026-02-18 00:00:00+00:00,129,116,17,8
2026-02-19 00:00:00+00:00,188,160,18,9
2026-02-20 00:00:00+00:00,246,206,31,13
2026-02-21 00:00:00+00:00,166,153,10,7
2026-02-22 00:00:00+00:00,139,120,18,10
2026-02-23 00:00:00+00:00,188,155,20,12
2026-02-24 00:00:00+00:00,349,302,42,13
2026-02-25 00:00:00+00:00,265,210,51,9
2026-02-26 00:00:00+00:00,286,238,30,12
