url_path,views_total,views_unique
/tianocore/edk2-libc,111,67
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/Py368ReadMe.txt,77,60
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8,22,13
/tianocore/edk2-libc/tree/master/StdLib,16,12
/tianocore/edk2-libc/tree/master,16,11
/tianocore/edk2-libc/tree/master/AppPkg,16,11
/tianocore/edk2-libc/tree/master/AppPkg/Applications,15,10
/tianocore/edk2-libc/releases/tag/v3.6.8.1,5,5
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python,5,4
/tianocore/edk2-libc/issues,4,3
