url_path,views_total,views_unique
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/Py368ReadMe.txt,282,99
/tianocore/edk2-libc/tree/master/StdLib,179,28
/tianocore/edk2-libc,151,80
/tianocore/edk2-libc/tree/master/AppPkg,137,23
/tianocore/edk2-libc/tree/master/AppPkg/Applications,74,14
/tianocore/edk2-libc/tree/master/StdLib/LibC,73,13
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8,65,21
/tianocore/edk2-libc/tree/master,39,19
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Main,33,5
/tianocore/edk2-libc/tree/master/StdLibPrivateInternalFiles,32,9
