referrer,views_total,views_unique
github.com,145,47
Google,122,23
python.org,92,51
Bing,40,7
en.wikipedia.org,25,18
discuss.python.org,15,4
edk2.groups.io,12,1
statics.teams.cdn.office.net,8,3
en.m.wikipedia.org,7,7
cn.bing.com,6,6
