referrer,views_total,views_unique
github.com,245,43
Google,119,15
python.org,76,44
en.wikipedia.org,34,22
DuckDuckGo,24,2
Bing,23,3
damn99.com,17,3
en.m.wikipedia.org,10,9
chipsec.github.io,10,6
Baidu,8,2
