url_path,views_total,views_unique
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/Py368ReadMe.txt,261,98
/tianocore/edk2-libc,134,68
/tianocore/edk2-libc/tree/master/AppPkg,86,24
/tianocore/edk2-libc/tree/master/AppPkg/Applications,81,21
/tianocore/edk2-libc/tree/master/StdLib,78,19
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8,63,15
/tianocore/edk2-libc/tree/master,36,15
/tianocore/edk2-libc/tree/master/StdLib/LibC,21,6
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8/PyMod-3.6.8,19,4
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/GCCCompilationBKMs.rst,14,6
