time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-02-22 00:00:00+00:00,81,61,95,13
2024-02-23 00:00:00+00:00,118,56,164,25
2024-02-24 00:00:00+00:00,151,50,70,12
2024-02-25 00:00:00+00:00,48,42,3,2
2024-02-26 00:00:00+00:00,102,60,137,22
2024-02-27 00:00:00+00:00,90,61,79,16
2024-02-28 00:00:00+00:00,89,64,289,17
2024-02-29 00:00:00+00:00,87,59,340,17
2024-03-01 00:00:00+00:00,78,51,41,13
2024-03-02 00:00:00+00:00,47,41,42,13
2024-03-03 00:00:00+00:00,38,38,8,5
2024-03-04 00:00:00+00:00,96,54,78,17
2024-03-05 00:00:00+00:00,96,52,320,19
2024-03-06 00:00:00+00:00,106,55,203,28
