referrer,views_total,views_unique
Google,103,27
python.org,97,41
github.com,50,16
en.wikipedia.org,32,23
discuss.python.org,13,4
presearch.com,8,1
en.m.wikipedia.org,6,5
link.csdn.net,5,4
cn.bing.com,5,3
damn99.com,3,2
