referrer,views_total,views_unique
python.org,200,41
github.com,85,27
Google,71,27
en.wikipedia.org,29,16
chipsec.github.io,18,7
discuss.python.org,13,3
en.m.wikipedia.org,12,10
cn.bing.com,8,1
Bing,6,3
ithelp.ithome.com.tw,6,1
