referrer,views_total,views_unique
Google,221,26
python.org,175,39
en.wikipedia.org,112,28
github.com,55,19
discuss.python.org,45,5
damn99.com,24,1
chipsec.github.io,19,3
en.m.wikipedia.org,16,9
com.linkedin.android,11,3
docs.cirrus.com,11,1
