referrer,views_total,views_unique
cn.bing.com,270,1
Google,241,19
python.org,181,35
en.wikipedia.org,127,27
github.com,94,20
DuckDuckGo,74,1
discuss.python.org,43,4
en.m.wikipedia.org,24,11
chipsec.github.io,19,3
link.zhihu.com,13,1
