url_path,views_total,views_unique
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/Py368ReadMe.txt,316,115
/tianocore/edk2-libc,122,79
/tianocore/edk2-libc/tree/master/StdLib,100,21
/tianocore/edk2-libc/tree/master/AppPkg,86,29
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8,78,22
/tianocore/edk2-libc/tree/master/AppPkg/Applications,64,23
/tianocore/edk2-libc/tree/master/StdLib/LibC,46,7
/tianocore/edk2-libc/tree/master/StdLib/Include,37,6
/tianocore/edk2-libc/tree/master,36,25
/tianocore/edk2-libc/blob/master/Readme.md,30,6
