url_path,views_total,views_unique
/tianocore/edk2-libc,94,67
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/Py368ReadMe.txt,53,37
/tianocore/edk2-libc/tree/master/AppPkg,18,17
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8,16,12
/tianocore/edk2-libc/tree/master/StdLib,15,12
/tianocore/edk2-libc/tree/master,11,8
/tianocore/edk2-libc/tree/master/AppPkg/Applications,9,9
/tianocore/edk2-libc/blob/master/Readme.md,6,3
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8/Python,5,4
/tianocore/edk2-libc/blob/master/StdLib/LibC/String/Copying.c,5,3
