referrer,views_total,views_unique
Google,135,33
github.com,123,33
python.org,90,45
en.wikipedia.org,48,29
edk2.groups.io,26,1
DuckDuckGo,22,1
Bing,20,2
ithelp.ithome.com.tw,16,3
cn.bing.com,13,3
en.m.wikipedia.org,11,7
