referrer,views_total,views_unique
Google,104,17
github.com,86,26
python.org,41,25
Bing,10,2
chipsec.github.io,5,4
doubao.com,3,2
discuss.python.org,3,1
hu.wikipedia.org,3,1
note.youdao.com,2,1
uefi.org,2,1
