referrer,views_total,views_unique
Google,424,30
python.org,201,37
github.com,130,22
en.wikipedia.org,84,30
discuss.python.org,33,7
en.m.wikipedia.org,24,10
Bing,13,1
tianocore.org,9,1
bugzilla.tianocore.org,7,2
hub.nuaa.cf,6,1
