referrer,views_total,views_unique
github.com,115,39
Google,94,20
python.org,72,49
DuckDuckGo,42,4
en.wikipedia.org,27,16
Bing,25,4
chatgpt.com,19,2
en.m.wikipedia.org,12,11
chipsec.github.io,10,6
confluence1.labs.lenovo.com,9,1
