url_path,views_total,views_unique
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/Py368ReadMe.txt,133,91
/tianocore/edk2-libc,130,89
/tianocore/edk2-libc/pulls,43,7
/tianocore/edk2-libc/tree/master/AppPkg/Applications,36,19
/tianocore/edk2-libc/tree/master/AppPkg,31,20
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8,29,18
/tianocore/edk2-libc/releases/tag/v3.6.8.1,24,9
/tianocore/edk2-libc/releases,22,10
/tianocore/edk2-libc/tree/master/StdLib,20,17
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python,19,14
