url_path,views_total,views_unique
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/Py368ReadMe.txt,297,94
/tianocore/edk2-libc,111,71
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8,96,24
/tianocore/edk2-libc/tree/master/AppPkg,61,19
/tianocore/edk2-libc/tree/master/AppPkg/Applications,50,16
/tianocore/edk2-libc/pulls,40,4
/tianocore/edk2-libc/tree/master/StdLib,26,8
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python,26,7
/tianocore/edk2-libc/tree/master,18,12
/tianocore/edk2-libc/pull/7,15,2
