referrer,views_total,views_unique
Google,278,24
python.org,263,47
en.wikipedia.org,57,15
peps.python.org,49,2
github.com,39,12
discuss.python.org,38,4
en.m.wikipedia.org,22,10
link.csdn.net,19,2
statics.teams.cdn.office.net,14,2
confluence.amd.com,10,2
