referrer,views_total,views_unique
github.com,90,29
Google,41,16
python.org,36,23
teams.public.onecdn.static.microsoft,13,1
Bing,7,4
discuss.python.org,4,1
link.zhihu.com,3,1
chipsec.github.io,1,1
kagi.com,1,1
link.csdn.net,1,1
