referrer,views_total,views_unique
Google,252,22
python.org,195,43
en.wikipedia.org,100,31
Bing,84,8
github.com,81,18
cn.bing.com,50,9
edk2.groups.io,40,2
tianocore.org,34,1
en.m.wikipedia.org,29,12
doomworld.com,18,1
