url_path,views_total,views_unique
/tianocore/edk2-libc,119,76
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/Py368ReadMe.txt,81,73
/tianocore/edk2-libc/tree/master/AppPkg,30,22
/tianocore/edk2-libc/tree/master/StdLib,30,15
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8,29,19
/tianocore/edk2-libc/tree/master/AppPkg/Applications,28,14
/tianocore/edk2-libc/releases/tag/v3.6.8.1,19,12
/tianocore/edk2-libc/actions/workflows/build-python-uefi-vs2022.yaml,18,6
/tianocore/edk2-libc/tree/master,13,8
/tianocore/edk2-libc/tree/master/StdLib/LibC,9,5
