referrer,views_total,views_unique
python.org,184,49
Google,168,15
github.com,95,16
en.wikipedia.org,91,32
Bing,43,3
en.m.wikipedia.org,25,9
discuss.python.org,19,2
uefi.org,19,1
tianocore.org,12,2
edk2.groups.io,11,3
