referrer,views_total,views_unique
python.org,138,40
github.com,128,23
Google,121,31
en.wikipedia.org,88,27
discuss.python.org,41,4
en.m.wikipedia.org,23,10
tianocore.org,22,1
yandex.ru,22,1
chipsec.github.io,19,4
ithelp.ithome.com.tw,18,5
