referrer,views_total,views_unique
github.com,125,24
Google,113,22
python.org,102,43
DuckDuckGo,27,4
en.wikipedia.org,24,19
discuss.python.org,12,3
Bing,10,1
ithelp.ithome.com.tw,7,2
wiki.cisco.com,6,1
en.m.wikipedia.org,4,4
