url_path,views_total,views_unique
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/Py368ReadMe.txt,279,112
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8,74,17
/tianocore/edk2-libc,69,51
/tianocore/edk2-libc/tree/master/AppPkg,47,11
/tianocore/edk2-libc/tree/master/AppPkg/Applications,38,10
/tianocore/edk2-libc/tree/master/StdLib,35,10
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python,16,6
/tianocore/edk2-libc/tree/master,14,9
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/GCCCompilationBKMs.rst,14,2
/tianocore/edk2-libc/tree/master/StdLibPrivateInternalFiles,12,4
