referrer,views_total,views_unique
Google,113,26
python.org,112,58
github.com,58,27
en.wikipedia.org,38,19
Bing,30,3
edk2.groups.io,26,1
discuss.python.org,22,6
cn.bing.com,19,5
en.m.wikipedia.org,10,8
ithelp.ithome.com.tw,9,2
