referrer,views_total,views_unique
Google,286,26
python.org,199,45
en.wikipedia.org,98,31
github.com,87,21
Bing,59,6
cn.bing.com,49,9
edk2.groups.io,40,2
tianocore.org,34,1
en.m.wikipedia.org,31,12
doomworld.com,18,1
