time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-09 00:00:00+00:00,75,37,72,13
2025-06-10 00:00:00+00:00,112,73,65,21
2025-06-11 00:00:00+00:00,64,47,93,23
2025-06-12 00:00:00+00:00,83,49,66,29
2025-06-13 00:00:00+00:00,138,107,37,16
2025-06-14 00:00:00+00:00,149,39,20,12
2025-06-15 00:00:00+00:00,31,30,18,11
2025-06-16 00:00:00+00:00,103,55,138,28
2025-06-17 00:00:00+00:00,153,60,86,27
2025-06-18 00:00:00+00:00,135,56,58,15
2025-06-19 00:00:00+00:00,124,47,24,15
2025-06-20 00:00:00+00:00,161,123,25,7
2025-06-21 00:00:00+00:00,43,43,26,7
2025-06-22 00:00:00+00:00,52,44,38,10
