url_path,views_total,views_unique
/tianocore/edk2-libc,163,107
/tianocore/edk2-libc/blob/master/AppPkg/Applications/Python/Python-3.6.8/Py368ReadMe.txt,101,87
/tianocore/edk2-libc/tree/master/AppPkg,50,28
/tianocore/edk2-libc/tree/master,45,31
/tianocore/edk2-libc/tree/master/AppPkg/Applications/Python/Python-3.6.8,40,25
/tianocore/edk2-libc/tree/master/StdLib,37,21
/tianocore/edk2-libc/releases/tag/v3.6.8.1,34,15
/tianocore/edk2-libc/tree/master/AppPkg/Applications,33,20
/tianocore/edk2-libc/tree/master/StdLib/LibC,18,8
/tianocore/edk2-libc/pulls,13,4
