referrer,views_total,views_unique
python.org,133,68
Google,104,32
github.com,77,21
Bing,36,6
en.wikipedia.org,34,25
tianocore.org,33,1
discuss.python.org,20,5
ithelp.ithome.com.tw,17,1
DuckDuckGo,16,2
chipsec.github.io,15,5
