referrer,views_total,views_unique
Google,224,16
python.org,188,40
en.wikipedia.org,117,29
github.com,88,20
cn.bing.com,69,6
en.m.wikipedia.org,55,8
Baidu,54,1
Bing,31,4
discuss.python.org,8,2
link.csdn.net,4,2
