time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-10-02 00:00:00+00:00,60,36,84,15
2023-10-03 00:00:00+00:00,73,49,101,17
2023-10-04 00:00:00+00:00,83,44,24,9
2023-10-05 00:00:00+00:00,120,49,102,15
2023-10-06 00:00:00+00:00,89,53,61,16
2023-10-07 00:00:00+00:00,50,38,51,7
2023-10-08 00:00:00+00:00,37,34,59,18
2023-10-09 00:00:00+00:00,92,65,121,15
2023-10-10 00:00:00+00:00,83,51,86,19
2023-10-11 00:00:00+00:00,62,41,140,27
2023-10-12 00:00:00+00:00,69,48,285,17
2023-10-13 00:00:00+00:00,70,41,81,15
2023-10-14 00:00:00+00:00,48,37,21,10
2023-10-15 00:00:00+00:00,38,32,181,11
