referrer,views_total,views_unique
Google,288,19
python.org,183,42
github.com,68,15
en.wikipedia.org,58,26
en.m.wikipedia.org,47,10
jira.cpg.dell.com,47,1
DuckDuckGo,24,1
discuss.python.org,21,2
confluence.amd.com,14,1
cn.bing.com,13,5
