referrer,views_total,views_unique
python.org,165,45
github.com,153,11
en.wikipedia.org,87,31
Google,69,14
discuss.python.org,61,4
en.m.wikipedia.org,38,13
cn.bing.com,32,3
chipsec.github.io,28,4
Bing,17,3
edk2.groups.io,8,1
