referrer,views_total,views_unique
python.org,204,38
Google,77,22
github.com,74,22
en.wikipedia.org,31,21
wiki.ith.intel.com,24,2
Bing,21,3
cn.bing.com,20,2
en.m.wikipedia.org,7,5
chipsec.github.io,6,5
link.zhihu.com,6,2
